event_id,player_id,player_first_name,player_last_name,placement,score
2022-010002,,Claire,Pozniak,1,57800
2022-010002,,Max,Suddendorf,2,-3900
2022-010002,13,Anne,Rinfret,3,-14800
2022-010002,,Andres,H,4,-39100
2022-010002,,Kevin,Ng,5,41600
2022-010002,4,Michael,McLeod,6,34900
2022-010002,,Michael,B,7,-28800
2022-010002,25,Dennis,Kwok,8,-107700
2022-010002,,Eva,(last Name),9,81700
2022-010002,,Penghan,W,10,3000
2022-010002,3,Sylvie,B,11,2000
2022-010002,,Carey,(last Name),12,-86700
2022-010002,,Steve,A,13,24400
2022-010002,18,Sébastien,Bouchard,14,-1100
2022-010002,27,Marc-Laurent,Frenette,15,-23700
2022-010002,14,Jason,Li,16,-59600
2022-010002,26,Jeremy,Lyn,17,41800
2022-010002,,Jeffrey,Tran,18,17500
2022-010002,,Yutong,Z,19,-27200
2022-010002,,Pio,Yoon,20,-32100
2022-010002,,Edwin,D,21,26200
2022-010002,20,Claudel,Bilodeau,22,-18100
2022-010002,19,Lorenzo,Desrosiers,23,-5300
2022-010002,17,Alexandre,Boily,24,-62800
