event_id,player_id,player_first_name,player_last_name,placement,score
2,,Jason,Qin,1,51700
2,,Michael,McLeod,2,33400
2,,Ryan,Shim,3,-29200
2,,Jason,Li,4,-55900
2,,Collin,Wang,5,110200
2,,Amy,Situ,6,90800
2,,Cassandra,McClure,7,63500
2,,Dennis,Kwok,8,62900
2,,Andre,Carneiro,9,59300
2,,Toshihiro,Sakurai,10,51400
2,,Harry,Hua,11,40900
2,,Lynette,Dang,12,38600
2,,Eric,Zhang,13,34800
2,,Estey,Gerstner,14,28800
2,,Claudel,Bilodeau,15,27800
2,,Kevin,Ng,16,9000
2,,Jeremy,Lin,17,2800
2,,Sébastien,Bouchard,18,-8800
2,,Antoine,Dufour-Blain,19,-15500
2,,Loïc,Roberge,20,-23200
2,,Marc-Laurent,Frenette,21,-37700
2,,Lenny,Bobinski,22,-40500
2,,Cédéric,Paré,23,-45300
2,,Alessandro,Chiari,24,-61000
2,,Lorenzo,Desrosiers,25,-64100
2,,Sylvie,Brunelle,26,-71600
2,,Justin,Fontano,27,-78400
2,,John,Lee,28,-81500
2,,Jonghwan,Kim,29,-115300
2,,Elijah,Salcedo,30,-130700
2,,Sean,Huguenard,31,-139100
2,,SUBSTITUTE,PLAYER,32,
